ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance.mi.,Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature.F.,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1659788,MapQuest,201,2,2018-09-19 08:25:05,2018-09-19 09:24:47,34.054829,-81.160759,NA,NA,0,Accident on Saint Andrews Rd at Bush River Rd.,5103,Bush River Rd,L,Columbia,Lexington,SC,29212-3602,US,US/Eastern,KCAE,2018-09-19 07:56:00,73,NA,90,29.96,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2484367,Bing,NA,3,2016-03-24 08:48:41,2016-03-24 14:48:41,33.79894,-117.87782,33.79419,-117.87869,0.332,At Orangewood Ave - Accident.,NA,CA-57 S,R,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,2016-03-24 08:53:00,64.9,NA,26,30.09,10,East,3.5,NA,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-345749,MapQuest,201,3,2017-02-26 08:38:39,2017-02-26 09:24:29,34.054611,-117.163383,NA,NA,0.01,Gore point obstructed due to accident on Cypress Ave Westbound at Citrus Ave.,NA,I-10 W,R,Redlands,San Bernardino,CA,92374,US,US/Pacific,KSBD,2017-02-26 08:50:00,48.2,NA,76,30.02,10,Calm,NA,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1644606,MapQuest,201,3,2018-09-11 16:25:27,2018-09-11 16:55:17,33.690956,-117.923286,NA,NA,0,Right hand shoulder blocked due to accident on I-405 Northbound at Exit 11B Harbor Blvd.,NA,I-405 N,R,Costa Mesa,Orange,CA,92626,US,US/Pacific,KSNA,2018-09-11 16:53:00,75,NA,60,29.8,10,SSW,10.4,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2395619,MapQuest,201,3,2017-09-24 14:45:39,2017-09-24 15:15:01,32.572895,-111.322983,NA,NA,0,Accident on I-10 Eastbound at Exit 226 Sasco Rd.,NA,Frontage Rd,R,Marana,Pinal,AZ,85658,US,US/Mountain,KRYN,2017-09-24 14:45:00,82.4,NA,14,29.83,10,NW,11.5,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49941,MapQuest,201,3,2016-07-19 22:04:19,2016-07-19 22:49:19,34.02557,-118.234894,NA,NA,0,Accident on Wilson St at 10th St.,2150,E 10th St,R,Los Angeles,Los Angeles,CA,90021-2801,US,US/Pacific,KCQT,2016-07-19 21:47:00,70,NA,73,29.94,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1743017,MapQuest,201,2,2018-08-29 10:55:44,2018-08-29 11:55:17,36.828308,-121.383583,NA,NA,0,Accident on CA-25 Airline Hwy near Valaire Dr.,2448,Airline Hwy,L,Hollister,San Benito,CA,95023-6105,US,US/Pacific,KCVH,2018-08-29 10:55:00,69.8,NA,56,30.03,10,West,6.9,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1249159,MapQuest,201,2,2019-04-23 16:45:06,2019-04-23 17:44:57,35.845169,-78.584831,NA,NA,0,Accident on Calvary Dr at Limerick Dr.,4998,Limerick Dr,R,Raleigh,Wake,NC,27604,US,US/Eastern,KRDU,2019-04-23 16:51:00,81,81,41,29.49,8,SW,15,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1505548,MapQuest,201,2,2018-11-07 07:58:38,2018-11-07 08:28:23,37.566952,-77.460625,NA,NA,0,Accident on Hermitage Rd at Rhoadmiller St.,2518,Hermitage Rd,L,Richmond,Richmond City,VA,23220-1309,US,US/Eastern,KRIC,2018-11-07 07:54:00,51.1,NA,96,30.11,10,SE,4.6,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2926685,Bing,NA,2,2020-04-21 13:07:35,2020-04-21 13:37:35,37.39886,-77.51164,37.39886,-77.51164,0,At Kingsland Rd - Accident.,6881, Whitepine Rd,L,Richmond,Chesterfield,VA,23237,US,US/Eastern,KFCI,2020-04-21 12:56:00,69,69,40,29.37,10,W,16,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1586781,MapQuest,201,2,2018-10-16 08:15:12,2018-10-16 08:45:00,39.935493,-82.983673,NA,NA,0,Accident on Parsons Ave at Frebis Ave.,460,Frebis Ave,L,Columbus,Franklin,OH,43206-3762,US,US/Eastern,KCMH,2018-10-16 07:51:00,37,NA,89,30.28,10,Calm,NA,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-3247785,Bing,NA,2,2018-11-29 16:32:24,2018-11-29 17:01:59,28.069935,-82.45124,28.06925,-82.45116,0.048,At SR-579/Fletcher Ave E - Accident.,NA,N Nebraska Ave,R,Tampa,Hillsborough,FL,33613,US,US/Eastern,KVDF,2018-11-29 16:35:00,57.2,NA,51,30.18,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-90615,MapQuest,201,2,2016-08-18 04:43:55,2016-08-18 05:28:55,34.062588,-118.248718,NA,NA,0,Accident on CA-110 Northbound at Exit 24A US-101.,NA,CA-110 N,R,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-08-18 04:47:00,61,NA,90,29.86,6,Calm,NA,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1656604,MapQuest,201,2,2018-09-18 08:46:31,2018-09-18 09:59:00,39.836792,-75.09198,NA,NA,0,Left and center lane closed due to accident on NJ-42 Northbound after Exit 12 County Hwy-544 Clements Bridge Rd.,NA,NJ-42 S,R,Woodbury,Gloucester,NJ,08096,US,US/Eastern,KPHL,2018-09-18 08:54:00,77,NA,90,29.78,10,SSW,13.8,0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-629327,MapQuest,246,3,2020-04-23 22:25:49,2020-04-23 23:27:24,38.960144,-76.866486,NA,NA,1.72000002861,Three lanes blocked due to accident on I-495 Capital Beltway anticlockwise from US-50 to MD-450 Annapolis Rd.,NA,Capital Beltway S,R,Hyattsville,Prince George's,MD,20784,US,US/Eastern,KCGS,2020-04-23 22:23:00,52,52,94,29.78,3,CALM,0,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1732188,MapQuest,201,2,2018-08-24 05:53:28,2018-08-24 06:23:14,39.761837,-86.026154,NA,NA,0,Restrictions due to accident on Rawles Ave Eastbound at Franklin Rd.,500,S Franklin Rd,R,Indianapolis,Marion,IN,46239-1102,US,US/Eastern,KMQJ,2018-08-24 05:57:00,53.6,NA,100,30.11,10,SSE,3.5,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1897101,MapQuest,201,3,2018-05-17 08:10:28,2018-05-17 08:55:00,32.919575,-96.418274,NA,NA,0,Left lane blocked due to accident on I-30 Westbound at Exit 70 FM-3549 Stodghill Rd.,NA,N Stodghill Rd,R,Rockwall,Rockwall,TX,75087,US,US/Central,KF46,2018-05-17 08:15:00,70.5,NA,78,29.94,10,ENE,3.5,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1577387,MapQuest,201,3,2018-10-10 17:16:00,2018-10-10 17:45:41,44.862247000000004,-93.247345,NA,NA,0.839999973774,Accident on I-494 Eastbound between Exit 3 12th Ave and Exits 2B 2C MN-77.,NA,I-494 W,R,Minneapolis,Hennepin,MN,55425,US,US/Central,KMSP,2018-10-10 17:08:00,48.9,NA,93,29.55,8,WSW,10.4,0,Light Drizzle,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-238141,MapQuest,201,2,2016-10-24 18:07:04,2016-10-24 18:36:49,40.0392,-76.360985,NA,NA,0.01,Accident on PA-462 Columbia Ave at Hawthorne Dr.,NA,Hawthorne Dr,R,Lancaster,Lancaster,PA,17603,US,US/Eastern,KLNS,2016-10-24 17:53:00,57.9,NA,44,30.07,10,WNW,13.8,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3236832,Bing,NA,4,2018-11-10 09:16:43,2018-11-10 09:46:27,39.213617,-83.546658,39.215398,-83.51144,1.889,Closed at OH-753 - Road closed due to accident.,9397, US Highway 50,L,Hillsboro,Highland,OH,45133-9799,US,US/Eastern,KILN,2018-11-10 08:54:00,23,9.6,60,30.44,10,West,16.1,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2838573,Bing,NA,2,2020-06-19 14:27:00,2020-06-19 15:55:53,39.99928,-111.75141,39.99928,-111.75141,0,At W 800 S - Accident.,12662, S Highway 198,L,Payson,Utah,UT,84651,US,US/Mountain,KPVU,2020-06-19 14:56:00,73,73,31,25.52,10,VAR,6,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-276941,MapQuest,241,3,2016-11-06 07:21:04,2016-11-06 07:50:00,31.348511,-97.22065,NA,NA,0.01,One lane blocked and right hand shoulder blocked due to accident on I-35 Southbound at Interstate 35.,NA,I-35 S,R,Bruceville,McLennan,TX,76630,US,US/Central,KPWG,2016-11-06 06:56:00,60.1,NA,86,30.22,10,Calm,NA,0.02,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3287578,Bing,NA,2,2018-08-20 08:56:34,2018-08-20 09:26:15,32.713544,-117.146857,32.713544,-117.146857,0,At CA-94/Pershing Dr/Exit 15B - Accident. Right lane blocked.,NA,CA-94 W,R,San Diego,San Diego,CA,92102,US,US/Pacific,KSAN,2018-08-20 08:51:00,73.9,NA,73,29.96,8,South,4.6,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3406668,Bing,NA,2,2017-10-11 13:25:08,2017-10-11 19:25:08,29.800451,-95.3399,29.798204,-95.33983,0.155,At Quitman St - Accident.,NA,US-59 S,R,Houston,Harris,TX,77026,US,US/Central,KMCJ,2017-10-11 13:15:00,78.8,NA,42,30.12,10,NNE,9.2,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-28068,MapQuest,201,2,2016-08-20 15:43:37,2016-08-20 16:28:37,39.193813,-121.249977,NA,NA,0,Accident on Big Oak Dr at Melody Rd.,11099,Melody Rd,R,Smartsville,Nevada,CA,95977-9525,US,US/Pacific,KBAB,2016-08-20 15:58:00,93,NA,26,29.79,10,Variable,4.6,0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1080197,MapQuest,201,2,2019-08-08 07:30:48,2019-08-08 08:15:32,36.2076,-86.777367,NA,NA,0.389999985695,Accident on entry ramp to I-65 Southbound from US-431 Trinity Ln Westbound.,NA,Brick Church Pike,R,Nashville,Davidson,TN,37207,US,US/Central,KBNA,2019-08-08 07:53:00,75,75,84,29.33,10,WSW,3,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1085523,MapQuest,201,3,2019-08-13 17:14:12,2019-08-13 17:58:25,41.120358,-73.375702,NA,NA,2.86999988556,Left lane blocked due to accident on I-95 Governor John Davis Lodge Tpke Northbound between Exit 16 East Ave and Exit 17 CT-33 Saugatuck Ave.,NA,Governor John Davis Lodge Tpke,R,Westport,Fairfield,CT,06880,US,US/Eastern,KBDR,2019-08-13 16:52:00,75,75,73,29.77,10,CALM,0,0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1070768,MapQuest,241,2,2019-08-05 11:25:05,2019-08-05 12:42:00,41.202648,-77.25441,NA,NA,2.19000005722,One lane blocked due to accident on Allegheny St both ways between Charles St and Cherry Aly.,219,Allegheny St,L,Jersey Shore,Lycoming,PA,17740-1421,US,US/Eastern,KIPT,2019-08-05 11:54:00,76,76,48,29.45,10,E,3,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-325768,MapQuest,201,2,2017-02-07 16:47:46,2017-02-07 17:19:01,42.48975,-83.28476,NA,NA,0.01,Left hand shoulder blocked due to accident on M-10 Northbound at US-24 Telegraph Rd.,NA,I-696 E,R,Southfield,Oakland,MI,48034,US,US/Eastern,KVLL,2017-02-07 16:55:00,44.4,39,95,29.26,10,SSW,10.4,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-451717,MapQuest,201,2,2017-05-15 17:31:41,2017-05-15 18:16:23,30.344845,-97.580849,NA,NA,0,Accident on US-290 Eastbound at FM-734 Parmer Ln.,NA,US Highway 290 E,R,Manor,Travis,TX,78653,US,US/Central,KEDC,2017-05-15 17:35:00,86,NA,48,29.85,10,SE,10.4,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-378595,MapQuest,201,2,2017-02-20 15:06:01,2017-02-20 15:37:35,40.166695,-76.290825,NA,NA,0,Accident on Newport Rd at Orchard Rd.,616,E Newport Rd,R,Lititz,Lancaster,PA,17543,US,US/Eastern,KLNS,2017-02-20 14:53:00,57,NA,36,30.22,10,North,6.9,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1058506,MapQuest,201,3,2019-07-29 12:28:49,2019-07-29 12:58:24,40.845737,-73.931702,NA,NA,0,Right lane blocked due to accident on I-95 Cross Bronx Expy Northbound at Exits 2 3 Harlem River Dr Exit 24.,NA,I-95 N,R,New York,New York,NY,10033,US,US/Eastern,KNYC,,NA,NA,NA,NA,NA,,NA,NA,,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1200354,MapQuest,201,2,2019-04-30 13:54:09,2019-04-30 14:23:53,30.31509,-97.690338,NA,NA,0,Accident on Wheless Ln at Hickman Ave.,6203,Hickman Ave,R,Austin,Travis,TX,78723-1918,US,US/Central,KATT,2019-04-30 13:51:00,82,82,65,29.17,10,SSE,13,0,Mostly Cloudy,False,True,True,False,False,False,False,False,False,True,True,False,False,Day,Day,Day,Day
A-153696,MapQuest,201,2,2016-09-27 04:09:50,2016-09-27 04:54:15,33.582722,-81.843987,NA,NA,0,Accident on SC-780 Whaley Pond Rd both ways at Sandersville Rd.,226,Whaley Pond Rd,L,Graniteville,Aiken,SC,29829-3145,US,US/Eastern,KAIK,2016-09-27 04:15:00,64.4,NA,94,30.01,7,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2220011,MapQuest,201,3,2017-12-28 13:53:17,2017-12-28 14:22:58,44.948479,-92.934319,NA,NA,0,Accident on I-94 Westbound at Exit 250 County Hwy-13 Inwood Ave.,NA,US-12 E,R,Saint Paul,Washington,MN,55125,US,US/Central,KSTP,2017-12-28 13:53:00,8.1,-2,76,30.41,5,SSW,5.8,NA,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2091810,MapQuest,201,2,2018-02-21 10:39:25,2018-02-21 11:24:04,30.465797,-91.167923,NA,NA,0,Accident on Mulberry St at LA-3164 Scenic Hwy.,2003,Scenic Hwy,L,Baton Rouge,East Baton Rouge,LA,70802-3257,US,US/Central,KBTR,2018-02-21 10:53:00,82,NA,62,30.2,10,SE,13.8,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2477040,MapQuest,201,2,2017-08-30 08:27:34,2017-08-30 09:12:25,35.941921,-78.544716,NA,NA,0,Accident on Forest Pines Dr at Common Oaks Dr.,10700,Common Oaks Dr,L,Raleigh,Wake,NC,27614-6825,US,US/Eastern,KRDU,2017-08-30 08:51:00,64,NA,96,30.1,10,Calm,NA,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-130008,MapQuest,201,2,2016-11-29 11:54:31,2016-11-29 12:24:19,27.803183,-82.744171,NA,NA,0.01,Accident on US-19 Alt Tyrone Blvd at 34th Ave.,NA,Tyrone Blvd N,R,Saint Petersburg,Pinellas,FL,33710,US,US/Eastern,KSPG,2016-11-29 11:53:00,75.9,NA,74,29.99,10,South,9.2,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-1298798,MapQuest,201,3,2019-03-21 10:29:55,2019-03-21 11:59:18,32.727665,-117.155876,NA,NA,0,Accident on I-5 Southbound at CA-163 .,NA,CA-163 N,R,San Diego,San Diego,CA,92101,US,US/Pacific,KSAN,2019-03-21 10:51:00,61,NA,56,30.18,10,Calm,NA,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1314786,MapQuest,241,3,2019-03-30 16:57:03,2019-03-30 18:26:43,34.095528,-118.244041,NA,NA,0,#1 lane blocked due to accident on I-5 Southbound at Riverside Dr.,NA,Riverside Dr,R,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2019-03-30 16:47:00,75,NA,28,29.97,10,Variable,3.5,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3378449,Bing,NA,2,2017-12-01 16:40:56,2017-12-01 22:40:56,41.4306,-72.12348,41.39401,-72.1702,3.5,Between Montville Connector/Exit 78 and CT-85/Exit 77 - Accident. Right lane blocked.,NA,I-395 S,R,Uncasville,New London,CT,06382,US,US/Eastern,KGON,2017-12-01 16:56:00,44.1,40.1,55,30.19,10,NW,6.9,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1353552,MapQuest,201,3,2019-02-15 21:37:36,2019-02-15 22:35:26,40.064674,-75.322563,NA,NA,0,Accident on I-76 Eastbound at Exits 331A 331B I-476.,NA,I-76 W,R,Conshohocken,Montgomery,PA,19428,US,US/Eastern,KLOM,2019-02-15 21:35:00,51.8,NA,54,29.72,10,West,6.9,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-578893,MapQuest,245,3,2020-03-04 04:58:50,2020-03-04 07:58:09,32.909939,-96.897438,NA,NA,0,Two lanes blocked and shoulder blocked due to accident on I-35E Northbound at I-635 .,NA,I-35E N,R,Dallas,Dallas,TX,75234,US,US/Central,KADS,2020-03-04 05:53:00,57,57,88,29.16,7,N,16,0,Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2377116,MapQuest,201,3,2017-09-15 17:07:50,2017-09-15 17:37:02,34.813698,-82.336563,NA,NA,0,Accident on I-85 Northbound at Exits 48A 48B.,NA,Laurens Rd,R,Greenville,Greenville,SC,29607,US,US/Eastern,KGMU,2017-09-15 16:53:00,81,NA,50,30.06,10,Calm,NA,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1335919,MapQuest,201,2,2019-02-07 07:44:53,2019-02-07 08:14:40,40.18639,-76.845757,NA,NA,0,Accident on Greenwood Dr at Fairmont Ave.,400,Fairmont Ave,L,New Cumberland,York,PA,17070-3055,US,US/Eastern,KCXY,2019-02-07 07:56:00,39,NA,93,30.08,3,Calm,NA,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1886891,MapQuest,201,3,2018-05-13 21:46:53,2018-05-13 22:16:34,28.377274,-81.504608,NA,NA,0,Right hand shoulder blocked due to accident on I-4 Eastbound at Exit 68 FL-535.,NA,I-4 E,R,Orlando,Orange,FL,32821,US,US/Eastern,KMCO,2018-05-13 21:53:00,70,NA,97,30.04,10,NE,5.8,0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1620255,MapQuest,201,3,2018-10-30 20:28:22,2018-10-30 21:13:10,33.684116,-84.407883,NA,NA,0,Accident on I-85 Northbound at Exit 77 US-41 Metropolitan Pkwy.,NA,GA-403 N,R,Atlanta,Fulton,GA,30315,US,US/Eastern,KATL,2018-10-30 20:52:00,62.1,NA,56,30.17,10,ESE,3.5,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1214159,MapQuest,201,3,2019-04-04 09:30:00,2019-04-04 09:59:45,30.140554,-81.539558,NA,NA,0,Accident on I-95 Northbound at Exit 335 Old St Augustine Rd.,NA,I-95 N,R,Jacksonville,Duval,FL,32258,US,US/Eastern,KNIP,2019-04-04 09:53:00,71,71,55,30.3,10,E,10,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3371242,Bing,NA,2,2018-01-18 10:07:00,2018-01-18 16:07:00,35.30982,-80.83897,35.30982,-80.83897,0,At Sunset Rd - Accident.,NA,Statesville Rd,R,Charlotte,Mecklenburg,NC,28269,US,US/Eastern,KJQF,2018-01-18 09:55:00,23,NA,54,30.38,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-9797,MapQuest,241,2,2017-01-05 14:56:59,2017-01-05 15:26:19,37.605873,-122.430008,NA,NA,0.01,#1 lane blocked due to accident on CA-35 Northbound at I-280.,NA,CA-35,R,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,2017-01-05 14:56:00,51.1,NA,54,30.05,10,Variable,4.6,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2202323,MapQuest,201,2,2017-12-18 06:52:12,2017-12-18 07:22:00,41.788231,-88.037643,NA,NA,0,Accident on Ashley Ct at Belmont Rd.,5410,Belmont Rd,R,Downers Grove,DuPage,IL,60515-4446,US,US/Central,KMDW,2017-12-18 06:53:00,44.1,39,89,29.95,6,SW,9.2,0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2809639,Bing,NA,2,2020-06-06 23:57:00,2020-06-07 03:52:56,34.156768,-118.379192,34.156768,-118.379192,0,At US-101/CA-134 - Accident.,NA,CA-170 S,R,North Hollywood,Los Angeles,CA,91602,US,US/Pacific,KBUR,2020-06-06 23:53:00,62,62,70,29.08,10,ESE,5,0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2522368,Bing,NA,4,2017-01-04 19:21:59,2017-01-05 01:21:59,41.968659,-72.794387,41.98862,-72.80031,1.412,Closed at Meadowbrook Rd - Road closed due to accident.,379, Salmon Brook St,L,Granby,Hartford,CT,06035-1829,US,US/Eastern,KBDL,2017-01-04 19:51:00,39.9,32.1,45,29.52,10,West,13.8,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2347077,MapQuest,201,2,2017-09-01 14:35:11,2017-09-01 15:05:01,34.631519,-82.133247,NA,NA,0,Accident on SC-14 at Quarry Rd.,10198,Highway 14,R,Gray Court,Laurens,SC,29645-4162,US,US/Eastern,KLUX,2017-09-01 14:35:00,86,NA,58,29.91,10,SSW,16.1,NA,Scattered Clouds,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-307924,MapQuest,201,2,2016-12-23 18:14:53,2016-12-23 18:59:29,47.620533,-122.343765,NA,NA,0.01,Very slow traffic and right lane blocked due to accident on WA-99 Aurora Ave Northbound near Aurora Ave.,NA,Battery Street Tunl,R,Seattle,King,WA,98109,US,US/Pacific,KBFI,2016-12-23 17:53:00,37,NA,100,29.71,8,Calm,NA,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1364919,MapQuest,201,2,2019-02-21 09:51:26,2019-02-21 10:21:17,35.14415,-80.832962,NA,NA,0,Accident on Sharon Rd at Sharon View Rd.,NA,Sharon View Rd,R,Charlotte,Mecklenburg,NC,28210,US,US/Eastern,KCLT,2019-02-21 09:52:00,46.9,NA,93,30.13,3,South,6.9,0.02,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2977252,Bing,NA,2,2020-01-26 20:32:00,2020-01-26 22:35:00,34.018645,-117.515496,34.018645,-117.515496,0,At Etiwanda Ave - Accident.,NA,CA-60 W,R,Mira Loma,Riverside,CA,91752,US,US/Pacific,KRAL,2020-01-26 20:48:00,50,50,87,29.27,5,CALM,0,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
